game_date,drive,goal_to_go,air_yards,yards_after_catch,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,interception,punt_inside_twenty,tackled_for_loss,qb_hit,pass_attempt,sack,punt_attempt,fumble,return_yards,third_down_perc,fourth_down_perc,pass_perc,yards_per_deep_pass,yards_per_rush,yards_per_short_pass,yards_per_play,home,team_score
2017-09-10,21,6.0,228.0,149.0,0.0,1.0,13.0,2.0,1.0,0.0,0.0,1.0,37.0,1.0,6.0,2.0,68.0,0.0003607243344636029,0.0,0.0004043739785344813,22.0,2.0588235294117645,5.46875,5.37037037037037,0,20
2017-09-10,24,6.0,451.0,120.0,0.0,4.0,15.0,5.0,3.0,0.0,1.0,7.0,50.0,1.0,4.0,2.0,177.0,0.0004328379743182802,0.0007698229407236335,0.0004548670777317295,3.4285714285714284,2.5,5.975609756097561,4.544117647058823,0,22
2017-09-10,25,6.0,317.0,88.0,0.0,3.0,15.0,1.0,1.0,1.0,4.0,4.0,44.0,1.0,5.0,1.0,131.0,0.0005771589351417646,0.0,0.0004886185573958315,18.0,2.9285714285714284,4.882352941176471,5.097222222222222,1,34
2017-09-10,22,4.0,310.0,63.0,0.0,4.0,11.0,8.0,1.0,2.0,3.0,8.0,46.0,10.0,5.0,3.0,98.0,0.00036075036075036075,0.0,0.0003201024327784891,0.0,4.043478260869565,5.466666666666667,2.9420289855072466,1,7
2017-09-10,23,9.0,173.0,58.0,0.0,7.0,8.0,4.0,0.0,0.0,3.0,2.0,21.0,0.0,4.0,0.0,21.0,0.0002164189871591401,0.0007698229407236335,0.00018534119629317608,5.0,3.9743589743589745,6.176470588235294,4.666666666666667,0,28
2017-09-10,19,5.0,197.0,138.0,0.0,5.0,16.0,1.0,0.0,1.0,1.0,3.0,34.0,2.0,3.0,0.0,46.0,0.00036075036075036075,0.0007698229407236335,0.00037068239258635215,18.0,3.7586206896551726,7.172413793103448,5.698412698412699,0,26
2017-09-10,18,5.0,375.0,70.0,0.0,5.0,15.0,1.0,0.0,2.0,3.0,2.0,42.0,1.0,4.0,1.0,40.0,0.000505050505050505,0.0,0.00042118741155064356,10.25,4.523809523809524,5.2727272727272725,5.555555555555555,1,16
2017-09-10,22,3.0,401.0,140.0,0.0,1.0,17.0,1.0,1.0,1.0,2.0,8.0,41.0,2.0,4.0,2.0,35.0,0.0005772422252687784,0.0,0.0004380644291683515,10.125,2.4166666666666665,7.290322580645161,5.476923076923077,0,28
2017-09-10,21,0.0,372.0,130.0,0.0,3.0,12.0,1.0,1.0,2.0,3.0,7.0,44.0,4.0,4.0,2.0,92.0,0.00021643460067816175,0.0,0.0003874924186265921,2.2857142857142856,3.764705882352941,6.787878787878788,4.327868852459017,1,16
2017-09-10,26,6.0,222.0,76.0,0.0,3.0,6.0,1.0,2.0,2.0,4.0,5.0,25.0,4.0,6.0,4.0,83.0,0.0,0.0,0.00018534744220529757,20.5,3.125,5.705882352941177,4.591836734693878,0,9
2017-09-10,27,1.0,250.0,139.0,0.0,5.0,13.0,1.0,0.0,5.0,3.0,5.0,31.0,1.0,5.0,1.0,48.0,0.0003606983119319002,0.0,0.00037069488441059513,22.666666666666668,1.9375,7.583333333333333,5.904761904761905,1,44
2017-09-10,20,1.0,298.0,170.0,0.0,8.0,16.0,2.0,1.0,1.0,1.0,7.0,46.0,4.0,5.0,1.0,31.0,0.0006493506493506494,0.0,0.00047175374454534735,8.833333333333334,3.0,7.166666666666667,5.0,1,17
2017-09-10,19,4.0,278.0,43.0,0.0,3.0,8.0,1.0,0.0,4.0,4.0,6.0,30.0,3.0,6.0,1.0,91.0,0.0002164189871591401,0.0,0.00023587687227267368,8.857142857142858,5.0,4.8,4.6875,0,9
2017-09-10,21,5.0,217.0,85.0,0.0,9.0,8.0,3.0,1.0,1.0,2.0,2.0,25.0,0.0,3.0,2.0,46.0,0.0005050869471101812,0.0,0.0002358887952822241,16.4,3.0526315789473686,4.684210526315789,4.555555555555555,0,23
2017-09-10,20,4.0,255.0,111.0,0.0,2.0,10.0,1.0,1.0,1.0,1.0,7.0,39.0,4.0,4.0,1.0,30.0,0.00014427932477276007,0.0007680491551459293,0.00040438079191238417,0.0,3.4,6.03125,4.018518518518518,1,3
2017-09-10,18,4.0,297.0,134.0,0.0,9.0,12.0,1.0,0.0,4.0,3.0,3.0,40.0,1.0,4.0,0.0,43.0,0.0005772005772005772,0.0,0.00040434672731867575,7.5,4.161290322580645,7.0,5.52112676056338,1,19
2017-09-10,19,4.0,199.0,112.0,0.0,2.0,10.0,1.0,1.0,0.0,1.0,4.0,41.0,3.0,6.0,1.0,42.0,0.0002885794675708823,0.0007698229407236335,0.0004886432567230572,11.0,2.9166666666666665,5.5,4.39622641509434,0,3
2017-09-11,18,4.0,239.0,136.0,0.0,5.0,14.0,4.0,0.0,1.0,5.0,2.0,33.0,1.0,2.0,1.0,108.0,0.0006494443642661279,0.0,0.00045496672002696097,24.333333333333332,4.3,5.521739130434782,7.4603174603174605,1,29
2017-09-11,17,12.0,242.0,124.0,0.0,3.0,14.0,2.0,0.0,1.0,1.0,3.0,38.0,1.0,3.0,0.0,68.0,0.0002886002886002886,0.0,0.00045492839090143216,20.6,2.857142857142857,5.875,5.830508474576271,0,19
2017-09-11,23,10.0,207.0,74.0,0.0,7.0,14.0,1.0,1.0,2.0,1.0,8.0,32.0,4.0,3.0,1.0,37.0,0.0005772005772005772,0.0,0.0002864363942712721,18.25,3.888888888888889,6.083333333333333,4.720588235294118,1,24
2017-09-11,22,1.0,198.0,97.0,0.0,3.0,12.0,2.0,1.0,2.0,2.0,6.0,34.0,1.0,5.0,0.0,48.0,0.0002164189871591401,0.0007692307692307692,0.00037068239258635215,12.666666666666666,2.909090909090909,5.133333333333334,4.446428571428571,0,21
2017-09-14,26,0.0,340.0,55.0,0.0,4.0,8.0,0.0,0.0,6.0,3.0,4.0,38.0,3.0,7.0,1.0,91.0,0.00028851702250432774,0.0007692307692307692,0.0003369556060988965,15.571428571428571,3.4166666666666665,4.107142857142857,4.758064516129032,1,9
2017-09-14,25,5.0,182.0,34.0,0.0,6.0,6.0,2.0,0.0,2.0,3.0,5.0,27.0,3.0,9.0,0.0,115.0,0.00028851702250432774,0.0,0.00025274225344993175,12.5,4.8,4.545454545454546,4.290322580645161,0,13
2017-09-17,26,4.0,190.0,130.0,0.0,7.0,16.0,1.0,1.0,4.0,6.0,4.0,36.0,2.0,5.0,1.0,0.0,0.0002886002886002886,0.0,0.00042124418683022174,10.0,4.25,6.15625,4.955882352941177,1,24
2017-09-17,25,2.0,487.0,107.0,0.0,6.0,12.0,2.0,4.0,0.0,2.0,10.0,45.0,3.0,4.0,1.0,70.0,0.00014426891726177594,0.0007692307692307692,0.0003369385760975774,13.5,4.428571428571429,3.9642857142857144,5.848484848484849,0,10
2017-09-17,19,0.0,157.0,90.0,0.0,2.0,8.0,0.0,0.0,2.0,4.0,6.0,28.0,3.0,6.0,1.0,30.0,0.00028855864954552014,0.0,0.0002864460470445508,0.0,3.0,5.681818181818182,3.450980392156863,0,3
2017-09-17,20,9.0,276.0,69.0,0.0,6.0,12.0,1.0,0.0,2.0,8.0,7.0,38.0,6.0,6.0,1.0,2.0,0.0005049776367046602,0.0,0.0003369726378218089,9.285714285714286,2.75,6.52,3.8636363636363638,1,9
2017-09-17,24,9.0,418.0,122.0,0.0,2.0,14.0,1.0,1.0,1.0,1.0,9.0,40.0,4.0,5.0,1.0,90.0,0.0004328379743182802,0.0,0.0003201024327784891,16.6,3.32,6.384615384615385,5.984615384615385,0,16
2017-09-17,23,7.0,314.0,89.0,0.0,6.0,11.0,1.0,1.0,3.0,5.0,8.0,41.0,4.0,7.0,3.0,100.0,0.0005770756690471038,0.0,0.00033694992924051485,0.0,2.6206896551724137,6.545454545454546,3.8,1,13
2017-09-17,22,2.0,260.0,92.0,0.0,6.0,13.0,1.0,2.0,1.0,1.0,5.0,37.0,2.0,5.0,2.0,153.0,0.0004329004329004329,0.0,0.0003369726378218089,6.0,3.96,6.678571428571429,5.0,1,16
2017-09-17,23,8.0,255.0,59.0,0.0,12.0,9.0,0.0,1.0,0.0,1.0,2.0,28.0,1.0,3.0,0.0,28.0,0.0004329004329004329,0.0,0.0002527337365840508,16.285714285714285,4.972222222222222,5.05,6.09375,0,37
2017-09-17,21,1.0,150.0,160.0,0.0,6.0,10.0,0.0,0.0,2.0,3.0,8.0,32.0,4.0,5.0,1.0,99.0,0.00036075036075036075,0.0,0.0003538510792457917,26.333333333333332,5.894736842105263,6.88,6.745098039215686,1,27
2017-09-17,21,1.0,542.0,103.0,0.0,6.0,19.0,2.0,1.0,1.0,3.0,10.0,52.0,6.0,4.0,2.0,60.0,0.0005772005772005772,0.0,0.0004211590296495957,9.75,6.294117647058823,6.352941176470588,5.884057971014493,0,20
2017-09-17,19,7.0,281.0,237.0,0.0,8.0,19.0,2.0,0.0,1.0,2.0,5.0,41.0,2.0,3.0,0.0,16.0,0.0004329316689515838,0.0,0.0005054845068998635,25.571428571428573,3.838709677419355,8.375,7.708333333333333,0,36
2017-09-17,20,1.0,421.0,152.0,0.0,5.0,15.0,0.0,0.0,2.0,1.0,7.0,46.0,1.0,3.0,1.0,114.0,0.0002885794675708823,0.0007692307692307692,0.0004548670777317295,13.25,4.764705882352941,6.15625,6.809523809523809,1,20
2017-09-17,23,1.0,299.0,60.0,0.0,5.0,8.0,1.0,0.0,3.0,2.0,7.0,40.0,2.0,6.0,1.0,51.0,0.0003606722931544399,0.0,0.0003369385760975774,8.0,4.55,3.2758620689655173,3.95,0,9
2017-09-17,24,0.0,384.0,104.0,0.0,6.0,12.0,4.0,0.0,2.0,1.0,4.0,37.0,2.0,5.0,0.0,57.0,0.00021640337589266391,0.0,0.0003875185334950802,8.375,3.1875,6.518518518518518,4.855072463768116,1,26
2017-09-17,18,0.0,313.0,75.0,0.0,1.0,16.0,2.0,2.0,1.0,6.0,8.0,46.0,1.0,3.0,1.0,129.0,0.000505050505050505,0.0,0.0005223075886238037,13.75,1.25,6.0,5.0,0,7
2017-09-17,19,9.0,377.0,41.0,0.0,6.0,13.0,3.0,0.0,1.0,2.0,6.0,33.0,2.0,3.0,2.0,10.0,0.0005772005772005772,0.0,0.00030327026435058045,7.714285714285714,3.4411764705882355,6.25,4.641791044776119,1,29
2017-09-17,18,6.0,291.0,146.0,0.0,3.0,19.0,2.0,0.0,3.0,4.0,3.0,40.0,1.0,4.0,0.0,87.0,0.0001443105563171946,0.0,0.000522342791669475,10.25,3.142857142857143,8.285714285714286,6.796296296296297,1,17
2017-09-17,19,9.0,332.0,103.0,0.0,6.0,13.0,2.0,0.0,0.0,6.0,2.0,36.0,2.0,3.0,0.0,94.0,0.0003607243344636029,0.0,0.00040438079191238417,10.11111111111111,3.46875,5.56,4.9411764705882355,0,19
2017-09-17,20,0.0,167.0,66.0,0.0,6.0,9.0,2.0,0.0,2.0,2.0,4.0,29.0,4.0,3.0,1.0,60.0,0.0005051233944292105,0.0,0.0002864460470445508,11.333333333333334,5.04,6.0,5.018518518518518,0,20
2017-09-17,19,5.0,132.0,134.0,0.0,6.0,13.0,2.0,0.0,2.0,3.0,0.0,28.0,0.0,3.0,2.0,81.0,0.000577325539438551,0.0,0.00038756424298592974,17.333333333333332,6.666666666666667,7.12,7.454545454545454,1,45
2017-09-17,25,7.0,346.0,60.0,0.0,1.0,12.0,3.0,2.0,2.0,1.0,7.0,52.0,2.0,5.0,0.0,146.0,0.00021638776687824582,0.0015360983102918587,0.0005054078641463662,11.5,2.857142857142857,4.173913043478261,4.0606060606060606,0,17
2017-09-17,23,5.0,247.0,132.0,0.0,11.0,12.0,3.0,1.0,1.0,3.0,3.0,34.0,2.0,3.0,2.0,69.0,0.0006494443642661279,0.0,0.00037068863839323323,0.0,4.657894736842105,8.884615384615385,5.263888888888889,1,35
2017-09-17,21,5.0,167.0,173.0,0.0,4.0,9.0,1.0,1.0,1.0,0.0,4.0,28.0,2.0,4.0,3.0,82.0,0.00036075036075036075,0.0007698229407236335,0.00026959173701326055,18.6,4.380952380952381,7.571428571428571,6.775510204081633,1,20
2017-09-17,22,4.0,105.0,123.0,0.0,8.0,12.0,1.0,0.0,2.0,3.0,4.0,29.0,2.0,4.0,3.0,40.0,0.0003607243344636029,0.0,0.0003032907041399181,0.0,5.871794871794871,6.62962962962963,5.661764705882353,0,27
2017-09-17,23,8.0,280.0,111.0,0.0,9.0,10.0,2.0,0.0,3.0,3.0,10.0,42.0,3.0,7.0,1.0,86.0,0.0005770340450086555,0.0007698229407236335,0.0003874924186265921,5.0,3.5405405405405403,5.096774193548387,3.949367088607595,1,12
2017-09-17,22,0.0,134.0,65.0,0.0,5.0,4.0,2.0,1.0,4.0,1.0,4.0,29.0,2.0,7.0,1.0,78.0,0.00014426891726177594,0.0,0.0002527337365840508,0.0,8.368421052631579,4.125,5.166666666666667,0,9
2017-09-17,19,7.0,257.0,123.0,0.0,7.0,12.0,0.0,0.0,3.0,3.0,5.0,31.0,3.0,4.0,0.0,31.0,0.0003607763907929865,0.0,0.0003201401877032469,15.142857142857142,5.222222222222222,6.9523809523809526,6.275862068965517,1,33
2017-09-17,20,8.0,280.0,240.0,0.0,4.0,18.0,2.0,1.0,1.0,1.0,7.0,54.0,3.0,3.0,1.0,0.0,0.00036075036075036075,0.0023094688221709007,0.0005559673832468495,8.25,3.933333333333333,6.739130434782608,5.318840579710145,0,23
2017-09-18,21,0.0,228.0,70.0,0.0,5.0,7.0,0.0,0.0,3.0,6.0,4.0,24.0,3.0,5.0,1.0,24.0,0.000505014068249044,0.0,0.00025275502982509353,5.4,4.3125,5.9375,4.589285714285714,0,23
2017-09-18,22,6.0,308.0,98.0,0.0,2.0,12.0,0.0,1.0,0.0,3.0,8.0,37.0,5.0,5.0,1.0,140.0,0.0002885794675708823,0.0,0.00037068863839323323,9.333333333333334,3.4444444444444446,7.038461538461538,4.909090909090909,1,10
2017-09-21,24,11.0,220.0,119.0,0.0,7.0,14.0,5.0,0.0,0.0,3.0,3.0,28.0,0.0,2.0,2.0,92.0,0.000577325539438551,0.0,0.0003707073770768038,24.75,3.9375,8.041666666666666,6.966666666666667,0,41
2017-09-21,23,14.0,312.0,98.0,0.0,7.0,15.0,3.0,1.0,2.0,2.0,7.0,42.0,4.0,2.0,2.0,81.0,0.0006492569614774203,0.0015384615384615385,0.0003875120044479639,27.428571428571427,3.4242424242424243,4.666666666666667,5.613333333333333,1,39
2017-09-24,24,0.0,197.0,41.0,0.0,6.0,4.0,2.0,2.0,1.0,3.0,4.0,29.0,2.0,7.0,1.0,22.0,0.00021643460067816175,0.0,0.00023588482081178077,0.0,5.36,3.0476190476190474,3.4444444444444446,0,7
2017-09-24,25,6.0,190.0,123.0,0.0,8.0,13.0,4.0,0.0,1.0,2.0,3.0,33.0,0.0,3.0,0.0,12.0,0.0002164189871591401,0.001539645881447267,0.0003369669603895338,32.5,5.444444444444445,5.774193548387097,6.3768115942028984,1,44
2017-09-24,24,8.0,134.0,114.0,0.0,4.0,11.0,1.0,0.0,2.0,3.0,8.0,30.0,4.0,5.0,0.0,57.0,0.00043280675178532783,0.0,0.000337006706433458,28.0,2.272727272727273,5.608695652173913,4.317460317460317,1,26
2017-09-24,23,0.0,412.0,77.0,0.0,7.0,10.0,4.0,2.0,0.0,1.0,5.0,43.0,3.0,3.0,0.0,116.0,0.0004328692013563235,0.0,0.00040435353977827946,11.9,4.826086956521739,4.666666666666667,5.545454545454546,0,16
2017-09-24,20,1.0,303.0,85.0,0.0,11.0,7.0,0.0,3.0,0.0,0.0,5.0,37.0,4.0,3.0,2.0,79.0,0.000505050505050505,0.0,0.000320129399673131,9.666666666666666,6.0,4.666666666666667,4.88135593220339,1,13
2017-09-24,19,6.0,206.0,97.0,0.0,9.0,12.0,0.0,0.0,2.0,4.0,4.0,30.0,1.0,3.0,0.0,12.0,0.0004329316689515838,0.0,0.00037070113063844844,14.5,5.518518518518518,5.782608695652174,6.350877192982456,0,34
2017-09-24,24,5.0,88.0,71.0,0.0,13.0,4.0,1.0,1.0,2.0,6.0,3.0,24.0,2.0,6.0,5.0,84.0,0.0002885794675708823,0.0,0.00025275502982509353,8.5,5.7894736842105265,4.2,4.903225806451613,1,23
2017-09-24,23,6.0,480.0,95.0,0.0,6.0,11.0,2.0,0.0,3.0,0.0,5.0,42.0,3.0,5.0,2.0,24.0,0.0002886002886002886,0.0,0.0003706386778307529,6.2,4.117647058823529,5.9655172413793105,4.779661016949152,0,17
2017-09-24,22,4.0,347.0,165.0,0.0,9.0,15.0,2.0,3.0,1.0,1.0,4.0,37.0,2.0,2.0,0.0,153.0,0.0002886419396738346,0.0,0.00040439441935701285,2.5714285714285716,5.392857142857143,9.857142857142858,6.584615384615384,0,30
2017-09-24,23,3.0,392.0,100.0,0.0,3.0,15.0,3.0,0.0,1.0,3.0,5.0,47.0,2.0,5.0,0.0,49.0,0.00021640337589266391,0.0,0.0004211590296495957,10.142857142857142,3.736842105263158,5.078947368421052,4.909090909090909,1,25
2017-09-24,28,3.0,487.0,96.0,0.0,7.0,13.0,5.0,3.0,3.0,1.0,9.0,48.0,1.0,7.0,1.0,56.0,0.0003607243344636029,0.0,0.00037060745931740845,7.0,5.285714285714286,4.514285714285714,5.0144927536231885,0,28
2017-09-24,27,3.0,181.0,131.0,0.0,6.0,7.0,3.0,0.0,2.0,7.0,6.0,27.0,3.0,7.0,1.0,0.0,0.0005771172990910403,0.0,0.0002864508736751647,20.25,2.5555555555555554,8.9,5.317460317460317,1,31
2017-09-24,21,7.0,322.0,167.0,0.0,7.0,16.0,2.0,0.0,1.0,1.0,3.0,33.0,0.0,3.0,0.0,20.0,0.0005050869471101812,0.0,0.00042124418683022174,22.1,3.3783783783783785,6.434782608695652,7.057142857142857,1,34
2017-09-24,20,0.0,458.0,75.0,0.0,0.0,19.0,1.0,3.0,0.0,0.0,3.0,42.0,2.0,4.0,2.0,145.0,7.216048491845865e-05,0.0,0.00047178553977320596,10.9,2.888888888888889,7.3,6.705882352941177,0,17
2017-09-24,25,0.0,404.0,98.0,0.0,7.0,13.0,3.0,2.0,2.0,1.0,6.0,35.0,2.0,4.0,2.0,179.0,0.0004328692013563235,0.0,0.00037068863839323323,10.625,3.90625,8.64,6.223880597014926,0,32
2017-09-24,24,6.0,415.0,107.0,0.0,1.0,16.0,4.0,0.0,3.0,3.0,8.0,41.0,5.0,6.0,4.0,64.0,0.0004329004329004329,0.0,0.00042122999157540015,20.333333333333332,2.95,5.826086956521739,6.524590163934426,1,36
2017-09-24,24,1.0,473.0,41.0,0.0,0.0,12.0,4.0,2.0,1.0,5.0,7.0,48.0,3.0,7.0,0.0,59.0,7.212925562608193e-05,0.0,0.00043802752834543523,5.454545454545454,2.0,4.705882352941177,3.5714285714285716,0,6
2017-09-24,23,5.0,246.0,85.0,0.0,4.0,9.0,3.0,0.0,3.0,3.0,5.0,25.0,2.0,5.0,4.0,13.0,0.00028855864954552014,0.0,0.0003033111466846407,23.25,3.0294117647058822,8.210526315789474,5.694915254237288,1,20
2017-09-24,24,8.0,289.0,162.0,0.0,2.0,17.0,2.0,2.0,1.0,3.0,4.0,47.0,0.0,4.0,0.0,50.0,0.00021645021645021645,0.0,0.0005897219882055602,8.0,2.8823529411764706,7.777777777777778,6.484375,0,24
2017-09-24,25,6.0,211.0,52.0,0.0,13.0,8.0,3.0,0.0,0.0,2.0,4.0,34.0,3.0,4.0,1.0,73.0,0.0003606983119319002,0.0015384615384615385,0.0003538331929233361,9.5,4.948717948717949,5.413793103448276,4.8493150684931505,1,27
2017-09-24,26,5.0,444.0,137.0,0.0,4.0,20.0,0.0,0.0,0.0,2.0,10.0,51.0,1.0,8.0,3.0,51.0,0.0002885378345235519,0.0007692307692307692,0.000488544474393531,13.363636363636363,3.1363636363636362,5.947368421052632,5.931506849315069,0,27
2017-09-24,27,0.0,239.0,105.0,0.0,5.0,10.0,5.0,0.0,2.0,6.0,0.0,32.0,0.0,6.0,0.0,59.0,0.0002885378345235519,0.0,0.0003369726378218089,8.142857142857142,5.571428571428571,7.0,6.268656716417911,1,33
2017-09-24,22,2.0,239.0,96.0,0.0,6.0,13.0,2.0,0.0,1.0,6.0,5.0,30.0,3.0,6.0,0.0,90.0,0.0002885794675708823,0.0,0.00035385704175513094,4.5,3.6666666666666665,8.434782608695652,5.016666666666667,0,23
2017-09-24,23,9.0,258.0,174.0,0.0,4.0,15.0,3.0,1.0,2.0,1.0,8.0,48.0,6.0,6.0,1.0,106.0,0.000505014068249044,0.0,0.00047175374454534735,30.166666666666668,3.764705882352941,3.6666666666666665,5.292307692307692,1,27
2017-09-24,20,1.0,102.0,107.0,0.0,8.0,7.0,1.0,0.0,3.0,3.0,5.0,26.0,5.0,5.0,2.0,78.0,0.0002885794675708823,0.0,0.00026960990816412504,15.0,7.56,6.578947368421052,6.098039215686274,0,24
2017-09-24,21,2.0,428.0,60.0,0.0,5.0,13.0,6.0,3.0,2.0,5.0,7.0,42.0,2.0,5.0,0.0,112.0,0.0003607243344636029,0.0,0.0003369442525734117,10.4,4.0,4.433333333333334,4.852941176470588,1,10
2017-09-24,26,4.0,221.0,67.0,0.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,35.0,4.0,7.0,2.0,50.0,0.0,0.0007692307692307692,0.0003201347935973041,0.0,2.4615384615384617,4.538461538461538,2.6666666666666665,0,10
2017-09-24,25,4.0,171.0,243.0,0.0,4.0,14.0,0.0,0.0,3.0,2.0,6.0,31.0,1.0,5.0,1.0,4.0,0.000505014068249044,0.0,0.0004212654815064454,23.333333333333332,3.411764705882353,10.925925925925926,7.2615384615384615,1,27
2017-09-25,23,5.0,373.0,116.0,0.0,2.0,15.0,5.0,0.0,2.0,4.0,11.0,54.0,6.0,6.0,0.0,83.0,0.0005770756690471038,0.0,0.0004885527047288532,14.444444444444445,2.3333333333333335,5.0,4.426666666666667,1,17
2017-09-25,24,2.0,169.0,33.0,0.0,6.0,7.0,2.0,0.0,4.0,4.0,4.0,19.0,1.0,7.0,0.0,22.0,0.0001443001443001443,0.0,0.0002190580503833516,32.25,3.8076923076923075,3.857142857142857,6.066666666666666,0,28
2017-09-28,22,2.0,286.0,82.0,0.0,7.0,11.0,2.0,2.0,2.0,4.0,3.0,34.0,1.0,3.0,2.0,71.0,0.00036075036075036075,0.001539645881447267,0.0003538331929233361,3.6666666666666665,3.433333333333333,7.2592592592592595,4.8125,0,14
2017-09-28,21,11.0,204.0,68.0,0.0,5.0,9.0,3.0,0.0,1.0,0.0,2.0,29.0,2.0,5.0,0.0,7.0,0.000505050505050505,0.0007698229407236335,0.0003201455819909685,21.0,3.782608695652174,4.130434782608695,4.923076923076923,1,35
2017-10-01,18,1.0,147.0,85.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,4.0,32.0,4.0,6.0,2.0,71.0,7.215007215007215e-05,0.0,0.00033700102785313497,10.5,3.8666666666666667,5.5,3.9574468085106385,1,0
2017-10-01,17,4.0,141.0,184.0,0.0,4.0,16.0,2.0,0.0,0.0,1.0,5.0,42.0,1.0,3.0,2.0,32.0,0.0004329004329004329,0.0007692307692307692,0.0004886103248416229,16.4,3.0714285714285716,5.314285714285714,4.957142857142857,0,20
2017-10-01,19,6.0,379.0,96.0,0.0,10.0,13.0,2.0,2.0,3.0,4.0,7.0,43.0,1.0,3.0,3.0,122.0,0.0003607243344636029,0.0007692307692307692,0.0004043399150886178,7.8,5.137931034482759,5.486486486486487,5.430555555555555,1,17
2017-10-01,20,6.0,332.0,66.0,0.0,7.0,8.0,0.0,0.0,1.0,4.0,4.0,23.0,3.0,4.0,1.0,58.0,0.0004329004329004329,0.0,0.00020219720967850643,10.666666666666666,3.25,7.818181818181818,4.762711864406779,0,22
2017-10-01,23,0.0,297.0,74.0,0.0,4.0,14.0,0.0,2.0,2.0,5.0,5.0,53.0,4.0,5.0,2.0,132.0,0.0003607243344636029,0.0,0.000522272390322798,4.0,5.125,5.093023255813954,4.173913043478261,1,9
2017-10-01,24,3.0,296.0,102.0,0.0,10.0,10.0,2.0,1.0,1.0,5.0,7.0,32.0,1.0,4.0,2.0,36.0,0.000505014068249044,0.0,0.00030328048390086096,5.142857142857143,4.119047619047619,7.826086956521739,5.148648648648648,0,26
2017-10-01,22,2.0,144.0,184.0,0.0,8.0,15.0,2.0,0.0,2.0,5.0,2.0,33.0,3.0,4.0,3.0,11.0,0.00043296290951075193,0.0,0.0004212654815064454,0.0,2.8666666666666667,10.214285714285714,5.555555555555555,0,31
2017-10-01,21,7.0,260.0,68.0,0.0,3.0,9.0,4.0,1.0,1.0,2.0,8.0,44.0,2.0,6.0,1.0,194.0,0.0003606462781304097,0.0007692307692307692,0.00035377358490566035,14.25,2.6470588235294117,3.3157894736842106,3.5245901639344264,1,7
2017-10-01,21,4.0,347.0,94.0,0.0,9.0,12.0,1.0,1.0,1.0,1.0,6.0,39.0,2.0,3.0,0.0,102.0,0.000505050505050505,0.0007692307692307692,0.0003369556060988965,10.25,7.0,6.296296296296297,6.666666666666667,1,30
2017-10-01,22,6.0,233.0,149.0,0.0,9.0,14.0,1.0,0.0,2.0,6.0,6.0,37.0,1.0,2.0,2.0,123.0,0.0003607243344636029,0.0,0.0003538033864038413,16.857142857142858,5.419354838709677,4.724137931034483,6.0588235294117645,0,35
2017-10-01,25,12.0,318.0,119.0,0.0,10.0,19.0,4.0,1.0,1.0,3.0,3.0,36.0,2.0,2.0,0.0,52.0,0.0004329316689515838,0.0007698229407236335,0.00042124418683022174,8.0,4.119047619047619,8.44,5.705128205128205,1,56
2017-10-01,26,1.0,224.0,32.0,0.0,3.0,6.0,0.0,4.0,1.0,1.0,3.0,22.0,2.0,5.0,1.0,120.0,0.0001443105563171946,0.0,0.000168503353216729,8.166666666666666,4.526315789473684,4.857142857142857,4.7560975609756095,0,14
2017-10-01,23,2.0,197.0,112.0,0.0,5.0,14.0,0.0,0.0,3.0,4.0,8.0,38.0,6.0,7.0,1.0,16.0,0.00021640337589266391,0.0,0.0003201240059307184,19.0,3.129032258064516,5.896551724137931,3.6666666666666665,0,14
2017-10-01,22,6.0,364.0,46.0,0.0,4.0,9.0,2.0,0.0,2.0,0.0,5.0,32.0,2.0,5.0,3.0,81.0,0.00021645021645021645,0.0,0.00026956902651885297,11.0,3.9545454545454546,5.45,5.2592592592592595,1,7
2017-10-01,18,1.0,217.0,188.0,0.0,7.0,18.0,3.0,1.0,0.0,0.0,4.0,31.0,2.0,1.0,1.0,56.0,0.0004330254041570439,0.0,0.0003707073770768038,18.714285714285715,4.827586206896552,8.409090909090908,7.4,0,33
2017-10-01,17,8.0,341.0,132.0,0.0,5.0,18.0,1.0,0.0,0.0,2.0,7.0,48.0,3.0,3.0,0.0,48.0,0.000505050505050505,0.001539645881447267,0.0005391471366232541,10.75,4.2105263157894735,5.972972972972973,5.567164179104478,1,30
2017-10-01,28,5.0,245.0,93.0,0.0,9.0,8.0,3.0,1.0,5.0,2.0,6.0,36.0,1.0,8.0,0.0,36.0,0.00028851702250432774,0.0,0.0002526996748597517,0.0,4.487179487179487,4.827586206896552,4.1466666666666665,0,19
2017-10-01,29,4.0,195.0,135.0,0.0,6.0,12.0,0.0,1.0,3.0,3.0,7.0,37.0,5.0,6.0,3.0,32.0,0.00043277553375649163,0.0007698229407236335,0.000387544651883804,22.666666666666668,8.0,6.678571428571429,6.826086956521739,1,23
2017-10-01,27,8.0,432.0,114.0,0.0,5.0,16.0,3.0,1.0,2.0,5.0,16.0,56.0,6.0,6.0,0.0,41.0,0.0003606462781304097,0.0,0.0005391108041174588,12.2,2.3181818181818183,5.625,4.589743589743589,1,18
